workerid,trial_number_block,rating,gender,age,sentence,definition,political,condition,homelang,income,education,ethnicity,aim,traitb,traitType,trait,genderF
anon73,16,8,male,18-24,Sympathetic,The ability to make or do something unique and interesting using your own personal skills.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Creativity and ow certain emotions/traits relate.,FALSE,Feminine,Sympathetic,male
anon74,1,8,female,45-64,Sensitive,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Sensitive,female
anon74,2,8,female,45-64,Self-reliant,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Self-reliant,female
anon74,3,7,female,45-64,Supportive,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Supportive,female
anon74,4,9,female,45-64,Decisive,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Decisive,female
anon74,5,9,female,45-64,Ambitious,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Ambitious,female
anon74,6,6,female,45-64,Cooperative,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Cooperative,female
anon74,7,9,female,45-64,Adventurous,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Adventurous,female
anon74,8,5,female,45-64,Nurturing,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Nurturing,female
anon74,9,6,female,45-64,Warm in relationships with others,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Warm in relationships with others,female
anon74,10,8,female,45-64,Understanding of others,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Understanding of others,female
anon74,11,7,female,45-64,Willing to take risks,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Willing to take risks,female
anon74,12,7,female,45-64,Sympathetic,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Sympathetic,female
anon74,13,5,female,45-64,Helpful to others,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,FALSE,Feminine,Helpful to others,female
anon74,14,6,female,45-64,Competitive,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Competitive,female
anon74,15,9,female,45-64,Daring,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Daring,female
anon74,16,9,female,45-64,Courageous,the ability to make new things or think of new ideas,3,Divergent,Albanian,75000-99999,someCollege,Caucasian,creativity,TRUE,Masculine,Courageous,female
anon75,1,8,female,35-44,Ambitious,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Ambitious,female
anon75,2,7,female,35-44,Daring,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Daring,female
anon75,3,8,female,35-44,Adventurous,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Adventurous,female
anon75,4,7,female,35-44,Decisive,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Decisive,female
anon75,5,8,female,35-44,Warm in relationships with others,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Warm in relationships with others,female
anon75,6,7,female,35-44,Sensitive,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Sensitive,female
anon75,7,8,female,35-44,Sympathetic,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Sympathetic,female
anon75,8,8,female,35-44,Supportive,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Supportive,female
anon75,9,8,female,35-44,Nurturing,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Nurturing,female
anon75,10,8,female,35-44,Cooperative,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Cooperative,female
anon75,11,8,female,35-44,Willing to take risks,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Willing to take risks,female
anon75,12,7,female,35-44,Courageous,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Courageous,female
anon75,13,8,female,35-44,Competitive,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Competitive,female
anon75,14,8,female,35-44,Helpful to others,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Helpful to others,female
anon75,15,8,female,35-44,Understanding of others,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,FALSE,Feminine,Understanding of others,female
anon75,16,8,female,35-44,Self-reliant,Imaginative and artistic ideas,5,Convergent,English,50000-74999,collegeGraduate,Asian,Study of creativity,TRUE,Masculine,Self-reliant,female
anon76,1,8,female,25-34,Understanding of others,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Understanding of others,female
anon76,2,6,female,25-34,Sensitive,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Sensitive,female
anon76,3,8,female,25-34,Decisive,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Decisive,female
anon76,4,8,female,25-34,Sympathetic,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Sympathetic,female
anon76,5,6,female,25-34,Nurturing,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Nurturing,female
anon76,6,8,female,25-34,Warm in relationships with others,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Warm in relationships with others,female
anon76,7,9,female,25-34,Cooperative,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Cooperative,female
anon76,8,9,female,25-34,Courageous,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Courageous,female
anon76,9,9,female,25-34,Adventurous,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Adventurous,female
anon76,10,8,female,25-34,Supportive,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Supportive,female
anon76,11,9,female,25-34,Self-reliant,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Self-reliant,female
anon76,12,9,female,25-34,Willing to take risks,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Willing to take risks,female
anon76,13,6,female,25-34,Helpful to others,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,FALSE,Feminine,Helpful to others,female
anon76,14,9,female,25-34,Ambitious,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Ambitious,female
anon76,15,8,female,25-34,Competitive,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Competitive,female
anon76,16,9,female,25-34,Daring,A FORM OF ART WITH THE ABILITY TO THINK OUT OF THE BOX,3,Divergent,"SPANISH, CHINESE",100000-149999,collegeGraduate,Other,What kind of characteristics creates or supports creativity,TRUE,Masculine,Daring,female
anon77,1,6,female,25-34,Competitive,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,TRUE,Masculine,Competitive,female
anon77,2,5,female,25-34,Supportive,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,FALSE,Feminine,Supportive,female
anon77,3,7,female,25-34,Courageous,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,TRUE,Masculine,Courageous,female
anon77,4,6,female,25-34,Sympathetic,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,FALSE,Feminine,Sympathetic,female
anon77,5,5,female,25-34,Nurturing,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,FALSE,Feminine,Nurturing,female
anon77,6,7,female,25-34,Decisive,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,TRUE,Masculine,Decisive,female
anon77,7,7,female,25-34,Adventurous,Coming up with unique ideas that express who you are and how you think,3,Divergent,english,35000-49999,highSchoolDrad,Caucasian,not really sure,TRUE,Masculine,Adventurous,female
